,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/activities/prefixes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/current-prefixes,v_/ports#link-tr-ssm-b-1-y/metrics/network-outgoing-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/as-path/total-entries,v_/ports#link-intgw-exgw-a-3-x/metrics/network-outgoing-bytes-rate,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/prefixes/total-entries,v_/devices#RR-01/power_state,n_/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/diffserv-info/diffserv-target-classifier-stats/queuing-stats/drop-pkts,v_/ports#link-tr-intgw-a-3-x/metrics/network-incoming-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,p_/computes0/metrics/compute-node/compute-node-cpu-idle-percent,v_/ports#TR-02/metrics/network-outgoing-packets,v_/ports#TR-01/metrics/network-outgoing-packets,v_/ports#link-intgw-exgw-b-1-x/metrics/network-outgoing-bytes-rate,v_/ports#link-tr-intgw-a-2-x/metrics/network-outgoing-bytes
1986,1667808,7835,14448389684414,4670,1174667,7835,1,64027146,175470403,6,63,12374699,14889831,903745,18591307313923
1987,1668255,7835,14505320024547,4671,1171992,7835,1,66326621,175683563,6,63,12387991,14905821,781884,18621620337693
1988,1668369,7835,14523770852220,4670,1162568,7835,1,67030959,175758148,6,63,12392269,14910935,845090,18631509269465
1989,1668172,7835,14506763406046,4670,1168123,7835,1,66317069,175703435,7,63,12388278,14906144,813975,18622509118171
1990,1666588,7835,14300888382422,4670,1132188,7835,1,57884610,174952969,5,63,12340194,14848173,1125300,18513174053256
1991,1666239,7835,14264912957613,4670,1146226,7835,1,56417220,174828138,6,63,12331822,14838214,1107026,18494030066344
1992,1666485,7835,14302693315889,4670,1154279,7835,1,57951632,174970669,6,63,12340621,14848813,1036039,18514111493620
1993,1666575,7835,14319641408335,4670,1138990,7835,1,58603992,175038876,6,63,12344546,14853515,1083327,18523168054191
1994,1666510,7835,14313914666165,4670,1147742,7835,1,58355597,175022267,6,63,12343196,14851890,1073980,18520161290242
1995,1667996,7835,14457917073355,4670,1138028,7835,1,64355071,175501231,5,63,12376862,14892231,1124942,18596501294484
1996,1667181,7835,14382359629441,4660,1023024,7835,1,61111982,175245637,5,63,12359106,14870848,1251040,18556473483899
1997,1667632,7835,14430617110677,4670,1124025,7835,1,63143884,175414115,5,63,12370390,14884437,1232430,18582088763531
1998,1667380,7835,14413426917500,4670,1068100,7835,1,62375133,175365970,5,63,12366355,14879602,1241366,18573015366719
1999,1667381,7835,14411982271572,4670,1099919,7835,1,62318390,175360606,5,63,12366002,14879158,1239546,18572275437499
2000,1666581,7835,14300017935463,4670,1132162,7835,1,57848766,174949907,5,63,12339991,14847929,1125265,18512712433405
2001,1666229,7835,14263683190030,4670,1142961,7835,1,56361997,174823928,6,63,12331531,14837859,1121964,18493383247835
2002,1666430,7835,14295954436470,4670,1131316,7835,1,57641005,174947477,6,63,12339020,14846844,1154125,18510573601318
2003,1666479,7835,14306275960435,4670,1136138,7835,1,58045390,174989888,6,63,12341412,14849723,1141508,18516088886604
2004,1666401,7835,14299866650398,4670,1119656,7835,1,57743948,174972236,6,63,12339888,14847866,1184614,18512740952740
2005,1692500,7835,16083297927413,3114,589065,7835,1,131204927,181313226,4,63,12756750,15347091,1257700,19457872056684
2006,1689396,7835,15839480103733,4527,1071105,7835,1,121608010,180273699,5,64,12700500,15280302,1244582,19328584039178
2007,1665416,7835,14124339901695,4661,964721,7835,1,50913563,174267965,7,65,12299397,14799510,1056357,18418869503772
2008,1664880,7835,14078114281523,4660,659367,7835,1,48681233,174169989,7,65,12288437,14786152,1124809,18395010700458
2009,1665891,7835,14253805554594,4667,555023,7835,1,55825444,174828258,7,65,12329334,14835408,1049090,18488124479212
2010,1693590,7835,16176321581651,4670,1112368,7835,1,135145048,181708155,5,63,12778312,15372983,1250745,19506567502788
2011,1694067,7835,16218598096355,3114,679679,7835,1,136916881,181878067,4,63,12788049,15384595,1257701,19528570582500
2012,1694291,7835,16251565447477,3226,1002331,7835,1,138288508,182036844,4,63,12795604,15393654,1257363,19545744650460
2013,1694341,7835,16261443752316,3587,995201,7835,1,138690995,182087968,4,63,12797851,15396341,1257003,19550883795225
2014,1694353,7835,16264061861601,3679,927698,7835,1,138796457,182102167,4,64,12798445,15397050,1256813,19552245485277
2015,1666707,7835,14315327180751,4670,1132773,7835,1,58479559,175003719,5,63,12343563,14852221,1125318,18520832104330
2016,1666348,7835,14279183512669,4670,1138818,7835,1,56994362,174878958,6,63,12335140,14842192,1140166,18501607083171
2017,1666583,7835,14314837772822,4670,1149970,7835,1,58441263,175013475,6,63,12343443,14852190,1085988,18520565596065
2018,1666661,7835,14330216784772,4670,1135060,7835,1,59031635,175075987,6,63,12347005,14856461,1116269,18528785694385
2019,1666591,7835,14323974081689,4670,1140027,7835,1,58756711,175057641,6,63,12345529,14854678,1125693,18525510691343
2020,1667278,7835,14381147415091,4670,1135309,7835,1,61191701,175234123,5,63,12358927,14870683,1125243,18555752475783
2021,1666690,7835,14323442873266,4670,1073884,7835,1,58739698,175037503,5,63,12345399,14854434,1237753,18525160670599
2022,1666926,7835,14353731496947,4670,1108243,7835,1,59971018,175148266,5,63,12352440,14862882,1233610,18541284951685
2023,1666879,7835,14354131130503,4670,1090200,7835,1,59959924,175156636,5,63,12352524,14862999,1234282,18541526126914
2024,1666788,7835,14344605824148,4670,1083869,7835,1,59540387,175126012,5,63,12350273,14860261,1242145,18536519351199
2025,1666389,7835,14276316683002,4670,1131171,7835,1,56872144,174866414,5,63,12334464,14841285,1125217,18500143942962
2026,1666042,7835,14238568381689,4670,1153947,7835,1,55343336,174734354,6,63,12325691,14830854,1058991,18480054254913
2027,1666302,7835,14279346475096,4670,1151413,7835,1,56990913,174888273,6,63,12335180,14842272,1025932,18501728083824
2028,1666379,7835,14294316184336,4670,1142626,7835,1,57568478,174948783,6,63,12338643,14846422,1062323,18509728799621
2029,1666333,7835,14291117330810,4670,1147705,7835,1,57421394,174941460,6,63,12337883,14845506,1058218,18508063939207
2030,1693445,7835,16163367890939,4660,1067617,7835,1,134595948,181653232,5,63,12775316,15369390,1255277,19499804840811
2031,1692874,7835,16102025292880,4666,931212,7835,1,132243828,181361236,6,65,12761351,15352901,1124535,19467262509823
2032,1691202,7835,15993394880935,4051,329371,7835,1,127647607,180948584,6,66,12736189,15322809,1216582,19410262469494
2033,1690174,7835,15936126864207,4586,237166,7835,1,125216571,180745483,7,66,12722890,15306894,1147739,19380213239734
2034,1686285,7835,15720096700438,4663,242605,7835,1,116264455,179949632,7,66,12672644,15246912,974699,19266163279743
2035,1692073,7835,16056478967938,3114,577730,7835,1,130043948,181212573,4,63,12750494,15339580,1257702,19443865326360
2036,1693333,7835,16135533521578,3114,524906,7835,1,133483017,181500413,4,63,12768915,15361664,1257704,19485078243144
2037,1694263,7835,16246577949289,3153,986692,7835,1,138083659,182011753,4,63,12794465,15392289,1257505,19543149272997
2038,1694343,7835,16261852236867,3619,1043116,7835,1,138708051,182089910,4,63,12797943,15396451,1257139,19551095743053
2039,1694344,7835,16262056627899,3775,1015912,7835,1,138715714,182091301,4,63,12797990,15396507,1256943,19551202818403
2040,1666335,7835,14269531689158,4670,1130898,7835,1,56592595,174842468,5,63,12332882,14839384,1125137,18496546376411
2041,1665977,7835,14230047328504,4670,1136191,7835,1,54968517,174704816,6,63,12323685,14828412,1144661,18475564839597
2042,1666155,7835,14259602286560,4670,1128866,7835,1,56143670,174818033,6,63,12330541,14836642,1165657,18491299133533
2043,1666205,7835,14270195513742,4670,1129194,7835,1,56556494,174861423,6,63,12332994,14839590,1163230,18496956897481
2044,1666146,7835,14265549857324,4670,1118475,7835,1,56335009,174849359,6,63,12331886,14838240,1191322,18494538064534
2045,1667594,7835,14415740299690,4670,1136569,7835,1,62617147,175354676,5,63,12367007,14880391,1125107,18574111846627
2046,1666890,7835,14348058530146,4668,1046391,7835,1,59724719,175124824,5,63,12351119,14861277,1246896,18538248212933
2047,1666979,7835,14358441639182,4655,1036992,7835,1,60100047,175163632,5,63,12353479,14864030,1253674,18543850157659
2048,1667061,7835,14369985269786,4667,1061235,7835,1,60590021,175205789,5,63,12356190,14867326,1250614,18549958409084
2049,1666854,7835,14349095063413,4625,1006907,7835,1,59677227,175137494,5,63,12351274,14861373,1254925,18538937751439
2050,1667371,7835,14391517136068,4670,1135682,7835,1,61618981,175270297,5,63,12361348,14873593,1125242,18561255605931
2051,1666684,7835,14323164252886,4668,1047146,7835,1,58703918,175037286,5,63,12345313,14854302,1246504,18525038647184
2052,1667012,7835,14362620721750,4670,1142834,7835,1,60374909,175177849,5,63,12354541,14865448,1202804,18545967079030
2053,1666879,7835,14356928267886,4670,1083808,7835,1,60071799,175169798,6,63,12353186,14863816,1227291,18543010745133
2054,1666865,7835,14354013315585,4670,1124400,7835,1,59962380,175159465,6,63,12352496,14862980,1215778,18541483760950
2055,1666246,7835,14258081849344,4670,1130406,7835,1,56120811,174802014,5,63,12330213,14836175,1125081,18490476085204
2056,1665902,7835,14219452985651,4670,1147220,7835,1,54546528,174666635,6,63,12321229,14825475,1095829,18469935240950
2057,1666108,7835,14253594097642,4670,1135450,7835,1,55908652,174796894,6,63,12329155,14834994,1125511,18488098752806
2058,1666159,7835,14264398037994,4670,1135497,7835,1,56327125,174841241,6,63,12331653,14837992,1129838,18493874016413
2059,1666114,7835,14261431318533,4670,1127671,7835,1,56177325,174835127,6,63,12330939,14837119,1160562,18492342587148
2060,1666462,7835,14285335920732,4670,1131560,7835,1,57243797,174898213,5,63,12336567,14843813,1125214,18504926419027
2061,1666102,7835,14246982256026,4670,1137167,7835,1,55666782,174764958,6,63,12327632,14833160,1142953,18484538831777
2062,1666298,7835,14278493878882,4670,1133483,7835,1,56925200,174885121,6,63,12334949,14841948,1153268,18501311740875
2063,1666351,7835,14289709576422,4670,1131434,7835,1,57360720,174931147,6,63,12337546,14845070,1152783,18507303987447
2064,1666290,7835,14284824199372,4670,1123157,7835,1,57130380,174918244,6,63,12336383,14843653,1180843,18504757466555
2065,1692658,7835,16100391949701,3126,826737,7835,1,131918123,181392815,4,63,12760710,15351861,1257641,19466879288640
2066,1688372,7835,15796325927394,4670,1167153,7835,1,119587431,180170085,5,63,12690193,15267699,1224221,19306444774726
2067,1693573,7835,16161774860693,3114,642592,7835,1,134572737,181620719,4,64,12774982,15368952,1257687,19498845175035
2068,1694253,7835,16245256101612,3425,911997,7835,1,138030327,182006130,4,64,12794168,15391939,1256814,19542459223110
2069,1694346,7835,16262747451735,3502,739897,7835,1,138741451,182095736,4,64,12798147,15396693,1256458,19551564954947
2070,1666346,7835,14270856511959,4670,1130952,7835,1,56647181,174847145,5,63,12333191,14839755,1125154,18497248817457
2071,1665989,7835,14231659473923,4670,1137322,7835,1,55036290,174710505,6,63,12324062,14828867,1140796,18476417626708
2072,1666191,7835,14264202497957,4670,1138208,7835,1,56344589,174834130,6,63,12331624,14837959,1134313,18493725479850
2073,1666249,7835,14276576783234,4670,1131371,7835,1,56823058,174884702,6,63,12334488,14841397,1144119,18500335868249
2074,1666200,7835,14272815110589,4670,1128522,7835,1,56644029,174875411,6,63,12333590,14840303,1165750,18498381290733
2075,1692271,7835,16068632201487,3114,573239,7835,1,130569530,181257753,4,63,12753329,15342983,1257702,19450213297543
2076,1690863,7835,15939534571451,4414,1059890,7835,1,125659172,180672523,5,64,12723722,15307990,1248236,19381523162277
2077,1693783,7835,16190617648397,3121,902299,7835,1,135754867,181758357,4,63,12781618,15376936,1257575,19513966322945
2078,1694259,7835,16247371414910,3127,540227,7835,1,138104988,182019522,4,64,12794647,15392503,1257270,19543577889094
2079,1694307,7835,16255906004910,3114,237261,7835,1,138448142,182063242,4,65,12796587,15394815,1257595,19548029108170
2080,1667094,7835,14360465169898,4670,1134530,7835,1,60339479,175161880,5,63,12354097,14864881,1125302,18544777921118
2081,1666593,7835,14311059811373,4670,1095539,7835,1,58253111,174993177,5,63,12342529,14851012,1223832,18518568180541
2082,1666840,7835,14344387598789,4670,1139308,7835,1,59628199,175115986,6,63,12350300,14860376,1185352,18536281047572
2083,1666837,7835,14351340612772,4670,1108875,7835,1,59866310,175149652,6,63,12351901,14862298,1203198,18540024751127
2084,1666769,7835,14344140440347,4670,1121883,7835,1,59557517,175126582,6,63,12350200,14860238,1206467,18536240255089
2085,1692018,7835,16053891799944,3114,610665,7835,1,129931509,181204522,4,63,12749890,15338859,1257700,19442521023268
2086,1682896,7835,15430011530468,3114,394567,7835,1,104309018,178756112,4,64,12604419,15164480,1257706,19112369719088
2087,1693303,7835,16131130635293,3114,616542,7835,1,133315849,181479499,4,63,12767908,15360463,1257701,19482756651293
2088,1694317,7835,16256364322791,3391,971060,7835,1,138483516,182061596,4,63,12796696,15394958,1257183,19548244281633
2089,1694356,7835,16264790618271,3611,909359,7835,1,138826406,182105864,4,64,12798610,15397247,1256880,19552623356627
2090,1666522,7835,14292799763538,4670,1131872,7835,1,57551342,174924503,5,63,12338308,14845905,1125227,18508884391293
2091,1666152,7835,14253751258577,4670,1132361,7835,1,55939253,174789178,6,63,12329204,14835044,1159284,18488133526726
2092,1666304,7835,14279383069124,4670,1118732,7835,1,56942360,174888552,6,63,12335138,14842150,1194272,18501804712326
2093,1666350,7835,14288834294886,4670,1126231,7835,1,57315840,174927110,6,63,12337330,14844791,1183432,18506849723618
2094,1666259,7835,14280517409598,4670,1105317,7835,1,56934844,174902539,6,63,12335361,14842397,1214580,18502490671164
2095,1666653,7835,14308810468731,4670,1132520,7835,1,58211051,174980823,5,63,12342042,14850394,1125279,18517375639646
2096,1666263,7835,14268511890965,4670,1125323,7835,1,56537856,174841772,6,63,12332637,14839161,1178907,18495968122315
2097,1666456,7835,14298351642784,4670,1131154,7835,1,57734028,174955078,6,63,12339568,14847488,1176275,18511853942427
2098,1666499,7835,14308748660526,4670,1124228,7835,1,58133426,174998506,6,63,12341977,14850384,1178266,18517412183731
2099,1666422,7835,14301729673165,4670,1117073,7835,1,57815577,174977759,6,63,12340314,14848363,1200928,18513734841718
2100,1666224,7835,14255267009973,4670,1130280,7835,1,56004822,174792060,5,63,12329557,14835386,1125075,18488983796268
2101,1665881,7835,14216438961714,4670,1150831,7835,1,54427280,174655742,6,63,12320531,14824642,1075022,18468332965725
2102,1666106,7835,14253322394426,4670,1140634,7835,1,55905482,174795891,6,63,12329100,14834939,1094246,18487945574476
2103,1666162,7835,14265063945166,4670,1138502,7835,1,56359462,174843919,6,63,12331814,14838194,1106085,18494221873621
2104,1666129,7835,14263606729339,4670,1136546,7835,1,56277609,174843022,6,63,12331457,14837757,1123855,18493485366721
2105,1692509,7835,16083914075632,3114,590233,7835,1,131231645,181315582,4,63,12756893,15347264,1257700,19458193833452
2106,1689300,7835,15833251383734,4530,1071411,7835,1,121355433,180249274,5,64,12699052,15278576,1244403,19325286181332
2107,1664894,7835,14040407929462,4655,933966,7835,1,47411920,173967892,6,65,12279857,14775920,1050021,18374601438514
2108,1664642,7835,13979699404745,4492,570724,7835,1,44946257,173730745,6,66,12265840,14758978,904141,18342500940859
2109,1664582,7835,13966725036920,4592,610954,7835,1,44429250,173679905,6,66,12262847,14755391,724201,18335635137233
2110,1666431,7835,14281479192870,4670,1131388,7835,1,57084865,174884620,5,63,12335668,14842732,1125238,18502881366380
2111,1666085,7835,14244318255450,4670,1150875,7835,1,55575733,174754910,6,63,12327027,14832456,1079159,18483106492449
2112,1666337,7835,14283721990239,4670,1152754,7835,1,57171533,174903625,6,63,12336199,14843498,1027416,18504048377553
2113,1666420,7835,14299654226531,4670,1140858,7835,1,57785683,174967833,6,63,12339887,14847915,1071306,18512562048003
2114,1666367,7835,14295479606650,4670,1147770,7835,1,57599902,174956865,6,63,12338899,14846726,1064038,18510379001113
2115,1666403,7835,14278057428164,4670,1131258,7835,1,56943893,174872553,5,63,12334870,14841773,1125177,18501066946641
2116,1666040,7835,14238731418495,4670,1134737,7835,1,55324122,174735755,6,63,12325707,14830841,1150455,18480169158329
2117,1666220,7835,14268195932776,4670,1128784,7835,1,56495875,174848557,6,63,12332543,14839046,1168718,18495857388623
2118,1666267,7835,14278492540076,4670,1127884,7835,1,56895383,174890974,6,63,12334926,14841911,1168013,18501359181313
2119,1666202,7835,14272930545408,4670,1117044,7835,1,56635756,174875611,6,63,12333604,14840302,1195727,18498455008296
2120,1666569,7835,14298555290035,4670,1132095,7835,1,57788476,174944761,5,63,12339650,14847519,1125288,18511936707503
2121,1666208,7835,14261051097662,4670,1137702,7835,1,56246554,174814830,6,63,12330911,14837105,1142425,18491995634691
2122,1666434,7835,14295759714592,4670,1154233,7835,1,57663570,174945700,6,63,12338999,14846855,1058218,18510438400004
2123,1666525,7835,14313332359983,4670,1134128,7835,1,58338933,175016440,6,63,12343069,14851732,1108231,18519825627508
2124,1666459,7835,14307102821825,4670,1145475,7835,1,58071596,174997684,6,63,12341601,14849964,1098391,18516551804577
2125,1691634,7835,16020278995630,4670,1185622,7835,1,128747203,181062936,6,63,12742259,15329950,1084585,19424670988071
2126,1691374,7835,16008442464051,4671,1206929,7835,1,128295768,181019666,7,63,12739558,15326834,586159,19418377223292
2127,1691008,7835,15973934444869,3674,850861,7835,1,126763845,180869075,4,64,12731468,15316956,1256755,19400255605356
2128,1691118,7835,15957384275282,4334,1005533,7835,1,126221986,180766979,4,63,12727699,15312443,1256219,19391335229525
2129,1690505,7835,15934377193672,4670,1152989,7835,1,125251903,180708092,5,63,12722347,15306147,1185406,19379336103012
2130,1692415,7835,16077741139212,3114,580584,7835,1,130964090,181292086,4,63,12755454,15345534,1257701,19454970401235
2131,1694020,7835,16212581800223,3119,690248,7835,1,136684824,181850837,4,64,12786693,15382995,1257420,19525408201328
2132,1694245,7835,16244238906653,3114,836382,7835,1,137979521,182001247,4,63,12793925,15391637,1257680,19541939659839
2133,1694340,7835,16261151000096,3531,1006860,7835,1,138679077,182086348,4,63,12797784,15396261,1257120,19550731954354
2134,1694350,7835,16263370740253,3779,967786,7835,1,138768648,182098407,4,63,12798288,15396863,1256832,19551886180998
2135,1692475,7835,16081660567817,3114,586235,7835,1,131133956,181306982,4,63,12756368,15346632,1257700,19457017106037
2136,1691243,7835,15966476552312,4444,1059022,7835,1,126750535,180782102,5,64,12729966,15315430,1248182,19395766780095
2137,1693929,7835,16205929125028,3116,934220,7835,1,136386235,181826335,4,63,12785133,15381131,1257649,19521974080067
2138,1694299,7835,16253477857304,3213,823415,7835,1,138362022,182048079,4,64,12796039,15394172,1257184,19546747193581
2139,1694352,7835,16264267145170,3318,619174,7835,1,138800945,182104345,4,64,12798490,15397101,1256837,19552358146484
2140,1666407,7835,14278522588831,4670,1131277,7835,1,56963058,174874194,5,63,12334978,14841903,1125184,18501313589715
2141,1666054,7835,14240391760926,4670,1140355,7835,1,55399629,174741420,6,63,12326100,14831322,1130178,18481041220577
2142,1666246,7835,14271866417864,4670,1131728,7835,1,56651880,174861780,6,63,12333404,14840092,1153307,18497797372107
2143,1666296,7835,14282443653754,4670,1132150,7835,1,57062849,174905251,6,63,12335853,14843033,1151564,18503449982907
2144,1666231,7835,14277184377971,4670,1120549,7835,1,56814487,174891137,6,63,12334600,14841508,1184890,18500707170318
2145,1666456,7835,14284710847141,4670,1131530,7835,1,57218038,174896010,5,63,12336421,14843638,1125225,18504594965353
2146,1666090,7835,14245482495923,4670,1133825,7835,1,55600827,174759773,6,63,12327279,14832730,1154016,18483748511843
2147,1666304,7835,14278868223883,4670,1144932,7835,1,56954821,174885889,6,63,12335047,14842083,1114736,18501495444727
2148,1666371,7835,14293001551336,4670,1130426,7835,1,57497658,174943562,6,63,12338319,14846008,1139134,18509046813821
2149,1666318,7835,14288496618291,4670,1134984,7835,1,57294247,174931203,6,63,12337250,14844712,1148732,18506693595012
2150,1666521,7835,14292692064042,4670,1131855,7835,1,57546885,174924124,5,63,12338283,14845875,1125272,18508827313287
2151,1666174,7835,14256286064385,4670,1147996,7835,1,56064506,174797495,6,63,12329813,14835801,1096931,18489454345621
2152,1666422,7835,14294665463916,4670,1151171,7835,1,57617669,174942401,6,63,12338747,14846555,1050390,18509857156295
2153,1666502,7835,14310145853222,4670,1139751,7835,1,58214303,175004973,6,63,12342331,14850850,1085027,18518130280909
2154,1666445,7835,14305608268190,4670,1144494,7835,1,58010573,174992827,6,63,12341255,14849552,1089362,18515757747626
2155,1667098,7835,14360881910419,4670,1134524,7835,1,60356606,175163338,5,63,12354195,14864998,1125381,18544999113143
2156,1666738,7835,14327333815056,4670,1162558,7835,1,59014416,175047616,6,63,12346403,14855783,1008924,18527100339388
2157,1667065,7835,14374143749619,4670,1164333,7835,1,60912277,175223522,6,63,12357320,14868927,901737,18551995751676
2158,1667179,7835,14393524824248,4670,1151918,7835,1,61659202,175300871,6,63,12361812,14874303,968411,18562360936668
2159,1667068,7835,14383518737824,4670,1159507,7835,1,61234607,175269829,6,63,12359461,14871480,944539,18557081673462
2160,1666658,7835,14309373436605,4670,1132551,7835,1,58234262,174982800,5,63,12342174,14850552,1125253,18517674168240
2161,1666267,7835,14269046297647,4670,1124810,7835,1,56559197,174843685,6,63,12332761,14839310,1180138,18496252056877
2162,1666307,7835,14279847783522,4670,1085220,7835,1,56924762,174890787,5,63,12335213,14842191,1233653,18502091518490
2163,1666384,7835,14291448759644,4670,1119058,7835,1,57411269,174934276,6,63,12337921,14845468,1215374,18508250908031
2164,1666201,7835,14272417931510,4670,1066028,7835,1,56569715,174873112,5,63,12333443,14840045,1242493,18498224611409
2165,1666581,7835,14300042331482,4670,1132149,7835,1,57849741,174949993,5,63,12339997,14847936,1125316,18512725453956
2166,1666234,7835,14264024139262,4670,1153301,7835,1,56391005,174824675,6,63,12331623,14837988,1067317,18493547519202
2167,1666501,7835,14304832802070,4670,1157638,7835,1,58047692,174978469,6,63,12341130,14849438,985811,18515236414189
2168,1666598,7835,14322759338484,4670,1143555,7835,1,58739223,175050212,6,63,12345281,14854410,1044381,18524815645655
2169,1666529,7835,14316598153804,4670,1152333,7835,1,58473667,175032199,6,63,12343830,14852666,1027219,18521577304710
2170,1693571,7835,16174599579772,4670,1106491,7835,1,135072054,181700822,5,63,12777914,15372506,1251734,19505668730709
2171,1693530,7835,16166491176311,4670,1208361,7835,1,134807216,181657089,6,63,12776101,15370406,929456,19501329700794
2172,1694100,7835,16223490688082,3114,618194,7835,1,137120074,181903257,4,64,12789179,15385954,1257660,19531127488365
2173,1694283,7835,16250719322158,3672,826227,7835,1,138252213,182034151,4,64,12795415,15393430,1255905,19545306436132
2174,1694331,7835,16259799996203,3220,533246,7835,1,138618400,182081211,4,65,12797478,15395892,1256553,19550037262699
2175,1667412,7835,14395996111154,4670,1135853,7835,1,61803558,175285911,5,63,12362394,14874850,1125199,18563632623634
2176,1666825,7835,14339801147342,4670,1076000,7835,1,59413495,175094961,5,63,12349216,14859024,1237032,18533837235621
2177,1667031,7835,14366220919530,4670,1098636,7835,1,60473542,175192348,5,63,12355346,14866361,1238856,18547923623397
2178,1667007,7835,14368648174598,4670,1091244,7835,1,60556099,175206807,5,63,12355909,14867060,1236118,18549231107045
2179,1666875,7835,14355080790144,4669,1071882,7835,1,59960620,175162751,5,63,12352708,14863175,1245816,18542086325320
2180,1667268,7835,14380054503220,4670,1135271,7835,1,61146676,175230309,5,63,12358671,14870377,1125237,18555172530196
2181,1666725,7835,14327429390921,4670,1085711,7835,1,58915247,175051150,5,63,12346338,14855578,1231470,18527262879926
2182,1666868,7835,14347591881917,4670,1090295,7835,1,59701590,175127654,5,63,12350996,14861131,1240815,18538042755713
2183,1666885,7835,14353635251679,4670,1095427,7835,1,59943061,175153489,5,63,12352407,14862850,1235350,18541261585499
2184,1666722,7835,14336841865691,4669,1063411,7835,1,59206629,175098860,5,63,12348450,14858054,1247252,18532411072204
2185,1692547,7835,16086471343628,3114,595844,7835,1,131342496,181325398,4,63,12757490,15347980,1257699,19459529246380
2186,1688933,7835,15809492339485,4541,1072385,7835,1,120391793,180156518,5,64,12693529,15271988,1243697,19312704316304
2187,1664774,7835,14019898613363,4653,922892,7835,1,46552639,173894391,6,65,12275087,14770158,1046089,18363802130243
2188,1664630,7835,13977424922304,4502,580001,7835,1,44853498,173722110,6,66,12265313,14758345,894006,18341300768584
2189,1664548,7835,13960792118643,4596,617823,7835,1,44181841,173658231,6,66,12261470,14753732,697971,18332514335283
2190,1693158,7835,16139211667611,4153,979235,7835,1,133570596,181552167,4,63,12769720,15362677,1257208,19487183953466
2191,1694294,7835,16253146428470,3134,304118,7835,1,138340203,182048797,4,65,12795965,15394075,1256841,19546586855915
2192,1694356,7835,16265463145094,3114,67375,7835,1,138842573,182112099,4,66,12798760,15397416,1257527,19552988168088
2193,1694365,7835,16267513303171,3114,42940,7835,1,138927080,182122884,4,66,12799224,15397972,1257527,19554050110099
2194,1694381,7835,16271123318860,3421,93099,7835,1,139080215,182141578,4,66,12800043,15398956,1253455,19555911852264
2195,1669104,7835,14565985038072,4670,1141514,7835,1,68808147,175875049,5,63,12402135,14922582,1124295,18653889197764
2196,1668048,7835,14477258355698,4570,973002,7835,1,64964231,175577405,5,63,12381233,14897369,1255095,18606901017373
2197,1670709,7835,14677934647317,3114,411409,7835,1,73079847,176213807,4,63,12428022,14953027,1257705,18713449920311
2198,1693262,7835,16129354486154,3114,290816,7835,1,133200277,181478760,4,64,12767483,15359913,1257705,19481880222637
2199,1694318,7835,16256908770517,3126,635733,7835,1,138499683,182065682,4,64,12796818,15395098,1257455,19548536004924
2200,1693677,7835,16183569876709,4670,1190225,7835,1,135472653,181738186,6,63,12780003,15375032,1129075,19510330324132
2201,1693564,7835,16173163487326,4671,1211076,7835,1,135072839,181691584,7,63,12777638,15372256,558330,19504838719728
2202,1694058,7835,16218431786913,3114,605925,7835,1,136910229,181880401,4,64,12788020,15384569,1257640,19528488918861
2203,1694310,7835,16255750554671,3116,462432,7835,1,138449588,182060538,4,64,12796555,15394783,1257487,19547936272819
2204,1694332,7835,16260097508622,3114,246879,7835,1,138623930,182083260,4,65,12797541,15395958,1257653,19550200432630
2205,1667706,7835,14427620788730,4670,1136983,7835,1,63106676,175396003,5,63,12369782,14883726,1125078,18580418041902
2206,1666996,7835,14360526159944,4668,1047219,7835,1,60237080,175168549,5,63,12354029,14864774,1246813,18544863557796
2207,1667280,7835,14392990045675,4670,1090621,7835,1,61562878,175284322,5,63,12361579,14873819,1245307,18562145094476
2208,1667177,7835,14387530023388,4669,1068661,7835,1,61312696,175271933,5,63,12360299,14872302,1245742,18559268575379
2209,1667096,7835,14379001606770,4668,1061358,7835,1,60935213,175244250,5,63,12358279,14869839,1249914,18554788758294
2210,1692030,7835,16054015267598,3114,585740,7835,1,129937481,181203737,4,63,12749919,15338891,1257702,19442579399395
2211,1690658,7835,15917388788293,3114,429780,7835,1,124445812,180591008,4,63,12718281,15300960,1257706,19370283240121
2212,1694032,7835,16212431258940,3114,832434,7835,1,136679092,181846849,4,63,12786646,15382924,1257665,19525332044870
2213,1694329,7835,16258872947506,3393,1006605,7835,1,138586244,182074397,4,63,12797266,15395641,1257235,19549547910254
2214,1694349,7835,16263070252710,3667,980158,7835,1,138756778,182096647,4,63,12798220,15396781,1256957,19551729541011
2215,1671375,7835,14759918731367,4670,1147225,7835,1,76800007,176542276,5,63,12447541,14977082,1122171,18756920152266
2216,1671262,7835,14764898568610,4670,1159811,7835,1,77024557,176565031,6,63,12448737,14978693,1082333,18759467066529
